Timestamp,Mode,Data
15:02:27.950,RX,"s,197,89,264,163,3.8"
15:02:27.950,RX,"2,0.93,10.80,-1.41,2"
15:02:27.951,RX,".23,6.26,0.38,-0.06,"
15:02:27.952,RX,"-1.03,0.33,-0.31,-1."
15:02:27.953,RX,"06,82,18,40,e"
15:02:27.980,RX,"s,195,86,262,165,-0."
15:02:27.981,RX,"79,-1.04,9.07,-2.18,"
15:02:27.981,RX,"-0.73,8.93,-0.99,-0."
15:02:27.982,RX,"48,-0.70,0.77,-0.78,"
15:02:27.983,RX,"0.54,66,26,40,e"
15:02:28.010,RX,"s,194,84,262,170,0.1"
15:02:28.010,RX,"8,-0.68,9.49,-1.88,2"
15:02:28.011,RX,".46,8.47,-0.48,-0.47"
15:02:28.012,RX,",-0.85,-1.18,-1.38,1"
15:02:28.013,RX,".76,85,25,40,e"
15:02:28.070,RX,"s,193,86,265,177,-0."
15:02:28.070,RX,"11,0.31,9.34,-2.37,3"
15:02:28.071,RX,".45,9.01,-0.30,-0.28"
15:02:28.072,RX,",-0.90,-0.77,-1.21,2"
15:02:28.073,RX,".30,108,22,43,e"
15:02:28.100,RX,"s,192,87,265,184,0.4"
15:02:28.100,RX,"0,0.10,8.71,-1.48,2."
15:02:28.101,RX,"31,10.02,-0.35,-0.25"
15:02:28.102,RX,",-1.02,0.49,-0.81,2."
15:02:28.103,RX,"86,126,40,39,e"
15:02:28.130,RX,"s,191,86,263,193,-0."
15:02:28.130,RX,"07,1.00,9.01,0.13,0."
15:02:28.131,RX,"87,9.80,-0.25,-0.19,"
15:02:28.132,RX,"-0.89,0.91,-0.50,3.0"
15:02:28.133,RX,"3,132,69,38,e"
15:02:28.190,RX,"s,191,85,260,201,-0."
15:02:28.190,RX,"87,0.25,8.83,1.61,-1"
15:02:28.191,RX,".46,10.23,-0.36,-0.0"
15:02:28.192,RX,"8,-0.55,0.96,-0.32,2"
15:02:28.193,RX,".81,125,78,41,e"
15:02:28.220,RX,"s,190,85,258,208,-0."
15:02:28.220,RX,"17,1.22,9.77,1.91,-0"
15:02:28.221,RX,".34,9.32,-0.01,-0.15"
15:02:28.222,RX,",-0.20,0.45,-0.05,2."
15:02:28.223,RX,"24,91,73,41,e"
15:02:28.250,RX,"s,191,87,257,212,0.0"
15:02:28.251,RX,"6,0.04,10.26,2.95,-1"
15:02:28.251,RX,".02,8.50,0.04,-0.26,"
15:02:28.252,RX,"-0.34,0.12,-0.19,1.4"
15:02:28.253,RX,"5,66,68,39,e"
15:02:28.310,RX,"s,191,88,257,215,-0."
15:02:28.311,RX,"93,0.09,10.41,1.81,-"
15:02:28.311,RX,"2.19,9.74,0.27,0.00,"
15:02:28.312,RX,"-0.11,0.13,-0.04,0.5"
15:02:28.313,RX,"4,58,68,42,e"
15:02:28.340,RX,"s,191,88,257,214,-0."
15:02:28.340,RX,"84,0.60,9.80,2.00,-1"
15:02:28.341,RX,".17,8.22,0.41,-0.00,"
15:02:28.342,RX,"0.23,0.19,0.20,-0.38"
