Timestamp,Mode,Data
16:39:17.950,RX,"-6.10,8.77,-2.61,-0."
16:39:17.951,RX,"38,0.39,1.78,0.21,2."
16:39:17.952,RX,"09,197,752,41,e"
16:39:17.979,RX,"s,152,61,233,183,-6."
16:39:17.982,RX,"27,-2.27,9.01,-4.30,"
16:39:17.983,RX,"-7.71,9.57,1.40,0.14"
16:39:17.991,RX,",1.02,-0.27,0.58,1.3"
16:39:17.992,RX,"8,161,780,37,e"
16:39:18.039,RX,"s,153,64,237,185,-4."
16:39:18.040,RX,"13,-2.65,10.03,-0.97"
16:39:18.040,RX,",-1.38,10.01,0.75,0."
16:39:18.041,RX,"16,1.46,-0.45,0.17,0"
16:39:18.042,RX,".84,130,694,43,e"
16:39:18.069,RX,"s,154,65,238,185,-2."
16:39:18.070,RX,"29,-0.67,9.87,-1.25,"
16:39:18.070,RX,"-3.22,10.25,0.82,0.4"
16:39:18.073,RX,"1,1.41,-0.09,0.16,0."
16:39:18.073,RX,"79,141,531,40,e"
16:39:18.100,RX,"s,156,67,241,186,-1."
16:39:18.101,RX,"98,0.03,9.19,-1.17,0"
16:39:18.101,RX,".13,9.50,1.13,0.27,1"
16:39:18.101,RX,".45,-0.85,0.02,0.57,"
16:39:18.103,RX,"156,352,38,e"
16:39:18.161,RX,"s,158,69,244,186,-0."
